Final_ID,Raw_ID,Candidate_ID,Requirement_Text,Predicted_Requirement_Type,Confidence_Score,Probability_Functional_Requirement,Probability_Operability,Probability_Performance,Probability_Security,Probability_Usability,Human_Decision,Hierarchy_ID
93,273,CAND_273,"The combination of test set‐up, test levels durations, and operational modes shall not create conditions that can: 1.",Functional Requirement,0.4833099130776336,0.4833099130776336,0.39136707377231056,0.037780836779137954,0.053099229584450944,0.03444294678646707,Not Reviewed,4
94,276,CAND_276,Test tolerances bands shall be specified in test error budgets and agreed by the customer prior to start of test.,Functional Requirement,0.6860955305329927,0.6860955305329927,0.1759745104444675,0.013935311347405744,0.025722599401801483,0.09827204827333269,Not Reviewed,4
95,277,CAND_277,For the purpose of 4.4.2a test tolerances shall be justified by reference to the uncertainty budget and confidence level of the measurement instrument(s) used.,Operability,0.43552827294631846,0.39657067908843613,0.43552827294631846,0.037370002638765706,0.07280399955370875,0.05772704577277092,Not Reviewed,4
96,279,CAND_279,"NOTE 2 The tolerances specified in Table 4‐1 are the allowable ranges within which the test parameters can vary, they include instrumentation accuracy.",Functional Requirement,0.9164742530873907,0.9164742530873907,0.04395242403799292,0.00752486823652207,0.018772605481627826,0.013275849156466383,Not Reviewed,4
97,280,CAND_280,"Quantitative requirements demonstrated by measured test values shall account for test inaccuracies and tolerances, and be compared with the specified requested values.",Functional Requirement,0.7145638409168521,0.7145638409168521,0.20815890039859264,0.01665151027651469,0.032774851015109165,0.02785089739293132,Not Reviewed,4
98,281,CAND_281,The tolerances specified in Table 4‐1 shall be applied to the test values.,Functional Requirement,0.8639263488600915,0.8639263488600915,0.08500227050116142,0.01527335902997562,0.015874378773653535,0.019923642835117973,Not Reviewed,4
99,282,CAND_282,Changes to the tolerances specified in Table 4‐1 shall be approved by the customer.,Functional Requirement,0.8607579278572463,0.8607579278572463,0.007735658728406575,0.012673068565794032,0.10451964327513756,0.014313701573415577,Not Reviewed,4
100,290,CAND_290,"Random vibration Amplitude (PSD, frequency resolution better than 10Hz) 20 Hz ‐ 1000 Hz 1000 Hz ‐ 2000 Hz Random overall g r.m.s.",Functional Requirement,0.7148613178782318,0.7148613178782318,0.07179421752846069,0.02449527367666581,0.14510594962408313,0.04374324129255861,Not Reviewed,1
101,298,CAND_298,Test accuracies shall be specified in test error budgets and agreed by the customer prior to test performance.,Functional Requirement,0.6875713927982321,0.6875713927982321,0.10867424249194568,0.10909064979030944,0.023004953550364478,0.07165876136914817,Not Reviewed,4
102,300,CAND_300,"The accuracy of test instrumentation shall be verified in accordance with approved calibration procedures, with international measurement standards.",Functional Requirement,0.6139071070267725,0.6139071070267725,0.11387001193468804,0.030452220891749954,0.18048621083962613,0.06128444930716328,Not Reviewed,4
103,301,CAND_301,traceability to All test instrumentation shall be within the normal calibration period at the time of the test.,Functional Requirement,0.40187975497731043,0.40187975497731043,0.08652209864529796,0.31393466989054275,0.17126458683163692,0.0263988896552119,Not Reviewed,4
104,302,CAND_302,"Any anomaly of test instrumentation, detected at the first calibration sequence after the test, shall be reported.",Functional Requirement,0.7205838568196451,0.7205838568196451,0.1922070806556838,0.02313284413324724,0.03785962731260177,0.026216591078822026,Not Reviewed,4
105,303,CAND_303,The accuracy of measurement shall be as follows: 1.,Functional Requirement,0.6380831270476605,0.6380831270476605,0.0323489876521903,0.214133479970382,0.03448496430484361,0.08094944102492355,Not Reviewed,4
106,304,CAND_304,"as per Table 4‐2 for the parameters listed, or at least one third of the tolerance of the variable to be measured.",Functional Requirement,0.9259863523653354,0.9259863523653354,0.014603434892745537,0.01027402636003229,0.025989552861384456,0.023146633520502235,Not Reviewed,4
107,310,CAND_310,"Leak rate ± 0,05 % or 1 g whatever is the heavier Within a 1 mm radius sphere ± 2,5 mm along launch axis ± 1 mm along the other 2 axes ± 3 % for each axis One magnitude lower than the system specification, in Pa m3 s‐1 at standard conditions (1013,25 Pa and 288,15 K).",Usability,0.37258662043062907,0.32779677834348614,0.12066710845376197,0.1350860679690855,0.04386342480303729,0.37258662043062907,Not Reviewed,1
108,312,CAND_312,Temperature above 80 K T< 80 K ± 3 dB ± 2 dB ± 2 K Accuracy to be defined case by case 7.,Functional Requirement,0.6162921961743522,0.6162921961743522,0.051767622160348206,0.017365610014090337,0.0334199276882749,0.2811546439629344,Not Reviewed,4
109,322,CAND_322,The test programme shall be defined taking into account the agreed model philosophy.,Functional Requirement,0.781181979880011,0.781181979880011,0.07901536822130995,0.023081960430932802,0.0702446574247054,0.0464760340430408,Not Reviewed,4
110,324,CAND_324,When preparing the overall test programme of a space segment element tests linked to compatibility with ground and launch segment shall also be included.,Functional Requirement,0.5361131686311104,0.5361131686311104,0.3117951979085146,0.025292475661910306,0.03770353523536227,0.0890956225631026,Not Reviewed,1
111,327,CAND_327,Qualification testing shall be performed to provide evidence that the space its segment element or equipment performs specifications in the intended environments with the specified qualification margins.,Functional Requirement,0.5809178355468957,0.5809178355468957,0.3615193921395782,0.012020394764991348,0.010060670581372798,0.03548170696716198,Not Reviewed,4
112,331,CAND_331,Qualification testing shall be conducted on dedicated qualification models except when using protoflight approach.,Functional Requirement,0.46898352006161037,0.46898352006161037,0.03652538817901908,0.020283307838340446,0.09275349281844017,0.38145429110259005,Not Reviewed,4
113,332,CAND_332,Qualification testing shall be completed and design improvements or modification incorporated and qualified prior to the authorization for the flight product manufacturing.,Functional Requirement,0.5647623078841221,0.5647623078841221,0.2588239358468716,0.03055949287676734,0.0808770127185414,0.06497725067369753,Not Reviewed,1
114,333,CAND_333,Upon achievement of qualification the design files shall not be modified.,Operability,0.4042737789844484,0.396795968938907,0.4042737789844484,0.024985894381689223,0.13392234126729222,0.040022016427663266,Not Reviewed,4
115,335,CAND_335,"Burst test), a representative model different from the QM shall be used or the test shall be performed at the end of the qualification programme.",Operability,0.5554394919023187,0.28613663303621056,0.5554394919023187,0.010743008095511668,0.056936451472752635,0.09074441549320647,Not Reviewed,4
116,336,CAND_336,NOTE This model can be simplified but needs to fully represent the function tested.,Functional Requirement,0.6329699460592839,0.6329699460592839,0.26849583161700974,0.028415558178640905,0.04141210720321908,0.02870655694184644,Not Reviewed,4
117,337,CAND_337,The qualification test levels and durations shall be as specified in Table 5‐2 for space segment equipment and in Table 6‐2 for space segment element.,Functional Requirement,0.8348653964139157,0.8348653964139157,0.12216918666156507,0.010276133057103298,0.01603610423801422,0.01665317962940171,Not Reviewed,4
118,338,CAND_338,NOTE The test durations identified in Table 5‐2 and Table 6‐2 are the minimum values.,Functional Requirement,0.7669038151291644,0.7669038151291644,0.14297667051824994,0.02766550477465433,0.044339028176819964,0.018114981401111386,Not Reviewed,4
119,340,CAND_340,Acceptance testing shall be performed to provide evidence that the space segment element or equipment performs the specifications in the intended environments with the specified acceptance margins.,Functional Requirement,0.5809178355468957,0.5809178355468957,0.3615193921395782,0.012020394764991348,0.010060670581372798,0.03548170696716198,Not Reviewed,4
120,342,CAND_342,"Acceptance testing shall be performed on each flight product, except the one used as Protoflight, to assure freedom from workmanship defects and flawed materials in conformance with ECSS‐E‐ST‐10‐02.",Operability,0.4253324493419887,0.2257219126326616,0.4253324493419887,0.0441714360372114,0.010651695438660928,0.2941225065494773,Not Reviewed,4
121,343,CAND_343,"The acceptance programme shall be performed, after a qualification programme has been completed (as per clause 4.5.2 or clause 4.5.4).",Functional Requirement,0.6460456920100873,0.6460456920100873,0.052690219694048454,0.08823029874750984,0.05967247973248021,0.153361309815874,Not Reviewed,1
122,345,CAND_345,"The acceptance test levels and durations shall be as specified in Table 5‐4 for space segment equipment, and in Table 6‐4 for space segment element levels.",Functional Requirement,0.8417359454510265,0.8417359454510265,0.10618523564488842,0.011088385147076534,0.02250168216856218,0.018488751588446217,Not Reviewed,4
123,346,CAND_346,NOTE The test durations identified in Table 5‐4 and Table 6‐4 are the minimum values.,Functional Requirement,0.7669038151291644,0.7669038151291644,0.14297667051824994,0.02766550477465433,0.044339028176819964,0.018114981401111386,Not Reviewed,4
124,352,CAND_352,"Protoflight testing shall be performed on the first flight model to provide evidence that the space segment element or equipment performs in accordance with the specifications in the intended environments with the specified qualification margins and to confirm its readiness for delivery and subsequent usage, being free from workmanship defects and flawed materials.",Functional Requirement,0.707779036270394,0.707779036270394,0.17132304753523636,0.013892400056754895,0.016232607751842165,0.0907729083857725,Not Reviewed,4
